"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gnb5",117.950551942812,-0.186056746979507,0.242404538873903,-0.767546465275933,0.442756677946996,0.763385672522048
"Scfd2",206.270739981016,-0.279751255078188,0.166831827393021,-1.67684583601157,0.0935726320090949,0.395737411643514
"Fundc2",395.369691032369,-0.201657473309282,0.121384708194562,-1.66130871267619,0.0966514610707837,0.401286708178393
"Syt15",11.5036750650981,-1.53261244862374,0.765160030471467,-2.00299595847863,0.0451777222781157,0.281316379333319
"Mrgprg",288.129125083993,2.56101036817882,1.48556223408628,1.72393341013681,0.0847198650679571,0.375752161300549
"Plch1",9.2208276635012,-1.92287749374277,0.741369636353692,-2.59368255651814,0.00949541137498809,0.118057902496197
"Capn7",653.657484429683,-0.0897884241117324,0.116718812988761,-0.769271223828998,0.441732316344369,0.763024574812928
"Shd",41.529762699925,0.0538365898087775,0.531259448176772,0.101337660899094,0.919282420984513,0.976957408667824
"Aen",386.57142794755,0.1428739895811,0.176039152232313,0.811603485755002,0.417019190500569,0.745272052626462
"Bcl9l",874.069784429243,-0.0202600893960739,0.207873137700225,-0.0974637205182859,0.922358143859307,0.977741544253326
"Sptlc3",11.1731479617947,-1.36900561808879,0.514134043441363,-2.66274065207847,0.00775071256534845,0.103127220463714
"Klf12",32.6372462198495,-0.331535945701888,0.491700323207341,-0.674264241966107,0.500143333364092,0.798957264253913
"Ogfod1",40.6894243597687,-0.45056414167451,0.293711690309708,-1.53403543862829,0.125020934642112,0.451305192087468
"Cwf19l2",253.244171672921,-0.145739579986318,0.183875255462795,-0.792600285555046,0.428010742308154,0.753743832503678
"Cdc14b",51.9870896472825,-0.212602847027117,0.289209801012018,-0.735116328295812,0.462268650868851,0.776630356860941
"Pde6d",363.487069214209,-0.352315321202469,0.158191293619942,-2.22714735520726,0.0259374271918794,0.213509443886029
"Etnk2",11.735063569742,0.056704526019319,0.530453362641041,0.106898230858593,0.91486971672024,0.975599555772733
"Mfrp",10.5564235644209,-1.42502577302448,0.850826801713338,-1.67487174846263,0.0939593977407981,0.396239272557539
"Mpv17",568.941720709736,-0.104568025284356,0.133618078020454,-0.78258890438724,0.433868559265379,0.758268743577647
"Dgki",65.6623587535283,-0.365329786688632,0.54240086554639,-0.673542042232205,0.500602511235047,0.79901523769249
"Adprh",692.598116453637,0.136568069479128,0.184495627638698,0.740223880787962,0.459164159519211,0.775252301869716
"Serinc1",2823.71749364894,0.036844477631268,0.161520093805241,0.228110798868745,0.819560105113156,0.941334026129618
"Rhcg",2.57675847484428,-2.5038845932043,1.08798296667821,-2.30140054568049,0.0213690011092681,0.192637229730818
"Gpx2",921.388230209479,0.462911152374218,0.451622270028357,1.02499629246616,0.305364937052396,0.658888713794466
"Polr2m",1663.61566420958,0.506405936205676,0.105896140340498,4.78210003289432,1.73473309898789e-06,0.000100722458689679
"Krt5",3637.65172517184,0.42038913790884,0.444916747412817,0.944871462702619,0.344724502290507,0.694318717644974
"Napepld",28.8977055667455,-0.244420232757475,0.256687467961226,-0.952209450265785,0.3409907692263,0.691080268255101
"Mdga2",24.5640492111164,-0.568918326444289,1.00537351394336,-0.56587757540263,0.571477006583544,0.833225483850023
"Zc3h18",808.925309883832,0.0196721086190079,0.150295601276855,0.130889450202674,0.895862760400915,0.968329643310707
"Micalcl",18.0297934742914,0.437229246638291,0.557624771318567,0.784092223170811,0.432985998310603,0.757537040569134
"Zfp511",271.103421861157,-0.17218543881829,0.106626020518862,-1.61485384130819,0.106342350220588,0.417068887205571
"Tomm34",357.515747952974,-0.0709211767332666,0.129581174722692,-0.54731080255323,0.584165223554962,0.841512784323173
"Pou2f1",162.364953923859,0.489868572586756,0.26484475317821,1.84964424142143,0.0643648418619022,0.3329202513594
"Col4a4",89.2168249174022,0.821601412843267,0.331514897886787,2.47832425655829,0.0132001122062984,0.147768865349685
"Qser1",292.313666465792,-0.292456510340936,0.195417697593847,-1.49657126218308,0.134504852428264,0.465398391650468
"Zcchc24",564.076880623935,0.555754784873729,0.543250783324942,1.02301699681362,0.306299809574984,0.659117231475471
"LOC100125368",21.8999445566217,1.17834735106758,0.227600645124401,5.1772583967129,2.2517025429697e-07,1.44197264810569e-05
"LOC680200",96.0609725694618,-0.299240255398643,0.270702147778663,-1.10542253858774,0.268976542037598,0.631354308895375
"Iqgap1",3209.74973449716,0.272882915117064,0.201405609015779,1.35489233120457,0.175451863325107,0.523533672130317
"Zfp644",381.776763448892,-0.083219583468363,0.141335312193225,-0.588809563420287,0.555989029769132,0.826871600029212
"Mcm10",32.3048164657674,-0.49915030432243,0.502274977990792,-0.993778958129944,0.320330492416149,0.6735683806881
"Scamp3",1093.8978273511,0.0546495260225234,0.108351386152324,0.50437311383996,0.613999207762697,0.857724109615239
"Rps7",2940.27867931306,0.540465490997977,0.181281476850022,2.9813608118667,0.00286970464328297,0.0542544449491298
"St3gal3",100.428371365333,0.134843586373105,0.241414877906015,0.558555411094426,0.576465177943653,0.836399498517979
"Kcnma1",11.1981793723855,-3.469007334583,1.01142758620582,-3.42981285254075,0.000603997684786451,0.0175737767350784
"Agbl4",59.10317103437,-0.445270433569701,0.721443377384799,-0.617193874845433,0.537106855333884,0.817613324370526
"Runx1t1",186.422572050574,0.118023984165002,0.716911625916772,0.164628358501057,0.869236508907496,0.957601930929034
"Tmem25",135.127345471098,-0.290042972849212,0.321419833723238,-0.902380445815788,0.3668548048801,0.7124179349331
"C1qtnf9",82.9967191672943,-0.567841744364842,0.239151660002479,-2.37440017919573,0.0175774882736,0.17368360586797
"Flnc",397.343989702906,1.54706002604693,0.736465629251455,2.10065475508934,0.0356712837424731,0.251218140599282
"Sned1",325.442408435501,-0.0886082150260582,0.355872069470116,-0.248988955941368,0.803369324327571,0.934176836504646
"Atp1a1",11975.0691225631,0.172129000283948,0.199104306250248,0.864516712499447,0.387304103535985,0.724995100815893
"Med27",356.220070353403,-0.00134487889830246,0.119321550031755,-0.011271047836242,0.991007195350229,0.997435318484603
"Ube2q1",880.681559229533,-0.123884422464011,0.0876296407145704,-1.41372738098437,0.157441962666663,0.499985191556814
"Nlrp5",2.79496572524974,-1.73828373485408,1.03645260222587,-1.67714734964336,NA,NA
"Pygo2",999.29205180038,0.262498683478363,0.11291326774537,2.32478156659429,0.0200836431593535,0.187275313514485
"Glrx3",1822.19162856476,-0.334815733844938,0.0913118662819199,-3.66672752927002,0.000245674325408682,0.00851323444864462
"Lasp1",3860.52639397305,0.263979228944632,0.147678567546859,1.78752566015288,0.0738525685929089,0.355176494100921
"Sigmar1",1479.35271085947,0.126352132757901,0.166126613169647,0.760577311167306,0.44690957583247,0.766033910490149
"Rbl2",584.853680055411,-0.175568633722206,0.146615056011221,-1.19748024860945,0.231119421560958,0.589485381349543
"Fam160a1",226.075143399145,0.0815370660696151,0.275333197756418,0.296139610966017,0.767123464742869,0.920112991745374
"Tepsin",544.494773378858,-0.0338151741047924,0.14714995249804,-0.229800781656676,0.818246577303798,0.940589021254192
"Cox6b2",124.204203193881,0.499502180547685,0.552022035630542,0.904859132982134,0.365540019701381,0.712190820969715
"Dusp9",31.3545706975657,0.313095362376917,0.773013501856685,0.405032203997602,0.685453839245868,0.888241210107272
"Snx30",125.795344479276,0.223965612689782,0.210310239805721,1.06492966246758,0.286907760705421,0.644900720209156
"Lsm3",623.541884037309,-0.526791923765662,0.217465887521044,-2.42241176200421,0.0154178695615872,0.162922832080567
"Mfsd8",66.1824369684498,0.113473753172441,0.266884822352989,0.425178742545192,0.670706379281106,0.885025350710323
"Metap2",1052.26765494028,0.906965977263837,0.0862357057807744,10.5172905938695,7.19117790343343e-26,1.11839938250541e-23
"Mrs2",179.57052155134,-0.375562497771911,0.144162693778223,-2.60512957915221,0.00918395195128058,0.115253744756512
"Sardh",444.020783668279,0.116007461057974,0.188974144541386,0.613880069887384,0.539294581106629,0.818654939295491
"Dnaja1",8122.18522791458,0.311159872802602,0.29060956097883,1.07071450696445,0.284297817866024,0.642543083911179
"Ilkap",988.225107629285,-0.155894892223164,0.115161449810956,-1.35370727338944,0.175829786736766,0.523998221775003
"Bmp1",1345.24518089324,0.329874715243777,0.454997478141097,0.725003392527553,0.468449949172316,0.779977720344532
"B4galnt1",301.836559218677,0.143447146359823,0.285988864352054,0.501582978361139,0.615960895319156,0.858369643078018
"Apba2",211.383791989413,-0.335087237305945,0.556534395674081,-0.602096186526051,0.547110112821535,0.822597780082962
"Cpz",770.828331226733,0.807772365720441,1.00968928470772,0.800020737027303,NA,NA
"Rab2a",2527.78313663725,0.177188632507479,0.12187519705589,1.45385309552544,0.14598703925117,0.48221862977934
"Slc2a5",12.125149930881,0.148975850401525,0.964192310128565,0.154508440729693,0.87720885639745,0.961423596341409
"B4galt6",126.598899450563,-0.10327118035646,0.387734495650457,-0.266345093137028,0.789973447580185,0.929497350042436
"Vamp8",1404.91115659174,-0.106981816791913,0.197378076656564,-0.54201468878461,0.587808386963448,0.842401294676117
"Scamp2",1506.98681531536,0.0734682422660728,0.161809115966723,0.454042665193115,0.649798118757702,0.875574745335389
"Map1lc3b",3440.73221776025,0.240264101563834,0.136607857847731,1.75878683224535,0.0786137221749891,0.363603496527332
"Fdxr",141.835790231293,0.276710142656254,0.147329206570487,1.87817574734489,0.0603571267713908,0.325291049563304
"Hmox2",689.555606279291,0.0672895811944282,0.0865167892803222,0.777763272934272,0.43670858325819,0.758836970926571
"Gabarapl2",1119.05676041078,1.10562510571612,0.135529395447802,8.15782511286961,3.41110936502176e-16,4.05115752224039e-14
"Rpl14",8823.45695067188,-0.0158577641580109,0.181174705631045,-0.0875274730143876,0.930252248918014,0.980736817559323
"Pcdh8",6.00149944920105,-0.295738313472076,1.17145680357176,-0.252453451608606,0.800690589271391,0.93361494629074
"Slc13a3",14.9074263592253,0.327463665266892,0.8016249312651,0.408499851358289,0.682906739649662,0.888139896749761
"Gphn",339.040500104415,-0.226020469436254,0.127333844928152,-1.77502273306665,0.0758941336581801,0.359230283911267
"LOC100360846",68.8355361803519,2.14587251147842,0.167091474039044,12.8425015328849,9.4762185806305e-38,2.13443654374753e-35
"Map2k1",1691.36118090913,0.431565950205928,0.176434020257448,2.44604725084311,0.014443207049208,0.156456100241172
"Phb",2682.52373439139,0.605510949904536,0.22538477256732,2.68656548092075,0.00721907966589909,0.099065185667338
"Fbn2",301.930848697745,0.428296660702536,0.480457870026277,0.891434374212898,0.372696183617532,0.715383917540323
"Phyh",312.719103181069,-0.0984627671096785,0.2525610133601,-0.389857348922223,0.696642033967224,0.893299810826829
"Dnajc2",647.262117300994,-0.0085764120602125,0.11888820704047,-0.072138459092861,0.942491720008612,0.983958989935883
"Rbm3",4377.6263924871,0.0442409001275285,0.124491854396617,0.355371846149725,0.722311037684267,0.904320337474936
"Rasgrf2",9.58538227010786,-1.77015618874855,0.868422472840664,-2.03835833837678,0.0415141095464442,0.270814233589723
"Gne",2071.46940151571,-0.139878949227602,0.318503809784058,-0.439175121083915,0.66053465054361,0.879907613887839
"Cdc42bpb",642.312281893366,0.123562478038199,0.224067913218808,0.551451014396412,0.581324538005273,0.83990491893899
"Vcan",1036.96545265518,0.69138930003899,0.442651226057775,1.56192790020365,0.118304974938881,0.437926714727013
"Egr2",1611.16073805809,-0.160059105044202,0.45000100594466,-0.35568610498592,0.722075652046021,0.904320337474936
"Slc23a3",51.00276023807,0.196553851378622,0.248313943207828,0.79155382432196,0.428620880268881,0.754220383429672
"Tubb4b",3163.64339105164,0.322668356718974,0.143263116426246,2.25227793983589,0.0243047133368659,0.205912305468752
"Gpr65",6.6113851583475,0.745258244487719,1.07130589807049,0.695654010521166,0.486645533105298,0.789771728792932
"Erg28",743.466905981,-0.318362023485251,0.236524645912884,-1.34599936618237,0.178302720988994,0.527598357191443
"Ofd1",270.14292072497,0.0233840733297544,0.184629423126254,0.12665409951351,0.899214176455415,0.969660428154935
"Plxnd1",433.678047865869,0.552798040214783,0.508678997169569,1.08673258241583,0.277155010024806,0.637942525770071
"Tmem203",197.604007944907,-0.218282227148595,0.21643494650964,-1.00853503867442,0.313197675479161,0.666495265101769
"Ndor1",972.215611120979,-0.23160601105396,0.258294870896133,-0.896672900435159,0.369893485215326,0.713822510459253
"Unc119b",1219.12885315772,0.274304874017602,0.167572926711274,1.63692834756192,0.101645441988466,0.408842471920454
"Sema3b",1731.48397627885,0.97114214131463,0.449929312082076,2.15843270317422,0.0308942053889375,0.234652266977372
"Hnrnpr",370.932856660633,1.55936520234793,0.0981287897282405,15.8910061630889,7.31440471330684e-57,2.98610572420752e-54
"F7",17.9739888521365,1.20917211376319,0.819732727158364,1.47508093028667,0.140190786660866,0.474469543248072
"Yy1",354.85319682572,0.172263792449506,0.105390941123294,1.63452181576004,0.102149329314666,0.409589063179546
"Fzd5",25.9347632311176,-0.0653563820632372,0.462150704335911,-0.141417899940564,0.887539814268363,0.966154498258636
