"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean.1","log2FoldChange.1","lfcSE.1","stat.1","pvalue.1","padj.1","baseMean.2","log2FoldChange.2","lfcSE.2","stat.2","pvalue.2","padj.2"
"Heatr6",263.118349292557,-0.219255127403918,0.22075569867362,-0.99320257063026,0.320611245864093,0.588073723942329,263.118349292557,0.189679980976325,0.219628197167344,0.863641296621853,0.387784970879196,0.610757388764483,263.118349292557,0.341061872049474,0.209383636089977,1.62888503809778,0.103337358012747,0.258513693907959
"Exoc2",504.701488563309,0.126749948438436,0.180920362439711,0.700584205830747,0.483562537919443,0.721163150931735,504.701488563309,0.00968624724472901,0.180804203802016,0.0535731307184408,0.957275264340029,0.978572366158357,504.701488563309,0.19501808415107,0.172299708168902,1.13185382740113,0.257695893243602,0.460070212416247
"Ly6al",40.1742350580044,-0.579218282262526,0.772919427608413,-0.749390248935465,0.453622026454781,0.699307818094996,40.1742350580044,-0.0101781547502472,0.769523592200328,-0.0132265662202045,0.989447034714263,0.994892060161563,40.1742350580044,0.280620697833573,0.732707303353574,0.382991539116893,0.701726037482426,0.825625310664849
"Scoc",591.740273944463,-0.0991356620465673,0.203927434580524,-0.486132051092038,0.626873543748386,0.81902172315531,591.740273944463,-0.28862940696772,0.203912391600636,-1.41545790671223,0.15693428175249,0.364071248328217,591.740273944463,-0.00405233539867966,0.194326498739581,-0.0208532311597414,0.983362734629438,0.991683954439032
"Plscr2",725.537541573407,0.519445187267282,0.385916411121577,1.3460043996513,0.17830109769485,0.43468051333102,725.537541573407,0.652719332878914,0.385809924774409,1.69181581645566,0.0906810969431967,0.268440985985399,725.537541573407,0.622120886172973,0.367756346650775,1.6916659408838,0.0907096858988636,0.238285596206406
"Ankrd16",134.601691369194,-0.157196785991509,0.336996660327685,-0.466463928273521,0.640883461539574,0.826941113470963,134.601691369194,-0.293487735557145,0.336798423072807,-0.871404720008741,0.383533209513395,0.606858833472638,134.601691369194,0.0672599792029365,0.320651790321623,0.209760186074348,0.833854848619677,0.909333089227493
"RGD1306227",64.2336751441899,0.172420008798486,0.362925714298773,0.475083473023197,0.634727477833319,0.823330561140747,64.2336751441899,0.443327004061498,0.36107178887807,1.22780847941351,0.219518871808642,0.441812133790766,64.2336751441899,0.214892831488301,0.345816865949791,0.62140645135423,0.534332228390442,0.707780386297287
"Sugct",4.23095128607954,-0.268621821592822,0.84098536687148,-0.319413193349741,0.749413207562404,NA,4.23095128607954,-0.927692225517911,0.857197504129762,-1.08223859851262,0.279146521507559,NA,4.23095128607954,0.0704469659931016,0.794438195391187,0.0886752001625664,0.929340042278368,NA
"Hdhd2",765.097561273957,-0.483965470347927,0.241566503232207,-2.00344610644429,0.045129426808396,0.218472059986215,765.097561273957,-0.505190649344823,0.241445364633329,-2.09236010851578,0.036406314444297,0.164040079618199,765.097561273957,-0.467334104236614,0.230152277310922,-2.03054303740507,0.0423013711422186,0.14946792286693
"Ikbke",2382.00168192088,0.6207945038827,0.402372674565104,1.54283464838578,0.122870900370475,0.358596565167357,2382.00168192088,0.648679221850979,0.40235093726803,1.61222246990531,0.106913537336961,0.293683807075184,2382.00168192088,0.540075691916634,0.383447167619759,1.40847485005338,0.158990509013621,0.339671034925892
"Trim47",336.37248977297,-1.23686720462599,0.448054908725978,-2.76052595460445,0.00577083723698064,0.080151222309793,336.37248977297,-1.84312843820038,0.448454653965522,-4.10995497962228,3.95736263907005e-05,0.00293021278211397,336.37248977297,-2.08056772580006,0.427734361968833,-4.86415848430634,1.14944787033587e-06,0.000142244173954064
"Foxp1",1705.44828774652,0.614491307732661,0.338825953680919,1.81358984179631,0.0697408955189189,0.26924384383957,1705.44828774652,0.734281099569393,0.338777257165633,2.1674450809146,0.0302009329953524,0.147577068546016,1705.44828774652,0.482764179379181,0.32290034511196,1.49508722021276,0.134891680721066,0.305924658368394
"Mpp4",57.3433562836903,0.531371381264351,0.462448059427639,1.14904013636043,0.250539430964172,0.516924867982439,57.3433562836903,0.19310436319055,0.462804808428771,0.417247962150916,0.676497046889825,0.823829684694554,57.3433562836903,0.136731492868739,0.441866754423637,0.309440553062403,0.756986426166527,0.861368807266446
"Slc33a1",226.827249717302,-0.0440333094069989,0.223335666323428,-0.197162012373031,0.843700756819685,0.928838616847711,226.827249717302,0.0730924677619331,0.222649968366974,0.328284204565713,0.742696785938487,0.868072605724403,226.827249717302,0.370934587081584,0.212037683867441,1.74938048895818,0.0802252711923255,0.222119589655338
"Ftl1",46098.2880347923,-0.765914002700438,0.339891685181271,-2.25340611757525,0.0242335541632042,0.161856911894481,46098.2880347923,-0.756887709798262,0.339889448970978,-2.22686438808193,0.0259563385331695,0.134036300987424,46098.2880347923,-0.547686008098931,0.323895244777408,-1.69093562480462,0.0908490983683284,0.238431762315219
"Flacc1",39.0360986461868,0.573026026545789,0.547600918237173,1.04642999575396,0.295362549863074,0.563407454933666,39.0360986461868,0.657850836123239,0.546220972743786,1.20436758921708,0.22844753333334,0.45146568048775,39.0360986461868,0.499717379912875,0.521524663408585,0.958185518297098,0.337969218358769,0.540115040849886
"Smarce1",2338.86806842881,0.250616407179312,0.138777869692663,1.80588164189525,0.0709368292397745,0.272003433246843,2338.86806842881,0.164965907862783,0.138738321195461,1.18904356374885,0.234422524656079,0.458087384287597,2338.86806842881,0.192239226242437,0.13225423357002,1.45355820417392,0.146068831753573,0.321147143375903
"Deup1",30.8520823710657,0.381978804613549,0.452056965041018,0.844979359136497,0.398122363571407,0.655035899567985,30.8520823710657,-0.00307626339649023,0.453285561063366,-0.00678659031025299,0.994585125937192,0.997502552758162,30.8520823710657,0.69413959425486,0.429480598554643,1.61623038756789,0.106044511080177,0.262574327674602
"Ankrd34a",2.30951058913131,-0.426230838300807,1.29329566703072,-0.329569524716178,0.741725252919908,NA,2.30951058913131,-1.21030409978042,1.31799346237179,-0.918292946311302,0.358465519135521,NA,2.30951058913131,-0.611588832417217,1.24109096566993,-0.492783244205703,0.622165751291171,NA
"Gpatch4",242.399171479826,-0.0366955157263582,0.249845194060951,-0.146873010162469,0.883232255632494,0.946394413746544,242.399171479826,-0.3312097979137,0.249962692339857,-1.32503692776431,0.1851589036478,0.400821676949076,242.399171479826,-0.150984982242883,0.238213405868403,-0.63382235643905,0.526196761326563,0.70216275847269
