"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Pcdhgc3",10.029777623643,-0.598204401104483,0.517823248311514,-1.15522893777958,0.24799668747936,0.520506634488779
"Rrad",14.6966723840319,-0.449481165627092,0.554131383311956,-0.811145477703524,0.417282131884664,0.679519992609952
"Artn",3.2737538375988,-1.43097980342092,0.780223097484848,-1.83406490788836,0.0666443597482029,0.254267868375764
"Zfp445",329.803593875245,-0.0942732425744409,0.174739298926605,-0.539507959305927,0.589536406479398,0.799988021442012
"Ranbp10",748.763795240701,0.261631836676361,0.154968691237534,1.68828835416397,0.0913558896738942,0.302188459472694
"Psap",22238.7473329545,0.228751776875644,0.234646869875981,0.974876745624381,0.329621402420317,0.603386356259854
"Rnf11l1",176.969769441617,0.571450641414895,0.182898838025096,3.12440826625965,0.00178163065115041,0.0250197631669508
"Mrps16",557.167781708494,0.0148831028666296,0.171946758096233,0.0865564610313849,0.931024075017919,0.971100229496239
"Zbtb32",517.511226990123,-0.0765446586100852,0.356119795427375,-0.214940757556667,0.82981350751684,0.928078133759646
"Hexd",417.966577323387,0.0215594979776371,0.277623176221889,0.0776574141648958,0.938100570329403,0.974455618081044
"Vps25",1195.23578996082,-0.140939885153128,0.153265004796288,-0.91958294941796,0.357790740245972,0.629325546970559
"Hcfc1",484.695961076024,0.279465846052739,0.137524828344169,2.03211194238577,0.0421423246643947,0.196823449812014
"Prelid3a",18.1681814280778,0.0436899317513405,0.354435571486707,0.123266216108276,0.901896292409798,0.959094258807356
"Ncmap",2.83138938187862,-1.15331435555984,0.780967075513703,-1.47677718014068,0.139735375516151,0.383627376660781
"Hmgn3",974.492868507024,-0.355784107624308,0.171292168274989,-2.07705998007533,0.0377960236520828,0.184910237645463
"Actr8",502.054174644208,-0.0814262986269487,0.105642268767605,-0.770773853845118,0.440840987484838,0.698002937006742
"Dscc1",149.659631680119,-0.689228688346059,0.22937786251142,-3.00477422188789,0.002657780573214,0.0326814450982872
"Tmem265",97.0704095191691,0.189514973676381,0.247339308101499,0.766214537960181,0.443548659458028,0.700534077105167
"RGD1560958",3.4165163832497,-2.0903369087379,0.900123137705768,-2.32227883183377,0.020217926603294,0.126893416436519
"Gpbp1",2609.20394459251,-0.328848162095785,0.192323770221976,-1.70986748916286,0.0872903794987241,0.293933108949655
"Paxip1",441.735673136527,0.220881537738832,0.147791102461099,1.49455233813532,0.135031312929418,0.377025974961986
"Srpk2",661.915108861565,-0.0284955932255059,0.138101788605551,-0.206337611650315,0.836527200748419,0.930579093244123
"Psmd13",2301.84151223522,-0.123325988413306,0.103934818264628,-1.18657049170285,0.235397081047827,0.507154310946486
"Itk",4024.07660357892,0.129370126388483,0.349977398711491,0.36965280290894,0.711641202396316,0.870066207115404
"Ddx31",305.18612224128,-0.270185109143658,0.164742654637969,-1.64004343463692,0.100996136244997,0.318070910223159
"Htra4",18.1303445241748,-0.376126371644724,0.463788006948901,-0.81098770560957,0.417372731112237,0.679519992609952
"Rnf215",355.007488036935,0.0950083297708629,0.178451412284861,0.53240447107923,0.594445889177445,0.803984938077359
"Osbp2",3.13605166234127,-1.47459436471757,0.953395896068242,-1.546675804667,0.121941440289183,0.35624021807796
"Ccdc59",338.757388051175,-0.252468446345016,0.172692355010814,-1.46195496800774,0.143753550448928,0.390097109504739
"Il11ra1",59.5526251302362,-0.580433281319573,0.486839410249292,-1.19224793453421,0.233164043044208,0.504159625249945
"Rpl15",9176.26263882812,0.427852681424867,0.136830362607321,3.12688407216115,0.00176669576037437,0.0248665446545632
"Mon2",643.762466781771,-0.0326145817263166,0.156833788637256,-0.207956346713983,0.835263052433347,0.930061456743624
"Lsm5",744.597605064593,-0.710975382222656,0.200460517035864,-3.54671030852154,0.000390073262293761,0.00783825264296959
"Prpf4",509.711526819034,-0.0983866699594974,0.0863770904581836,-1.1390366292452,0.25468787680276,0.527650089107881
"Gigyf1",569.004351261795,0.116271676588554,0.182531643406623,0.63699462963546,0.524128341703874,0.757284371433459
"Gimap7",3208.90902126204,-0.41356277989331,0.315117055676822,-1.31241001539901,0.189381829415934,0.452860032492669
"Vps33b",475.275604056866,-0.149890559377841,0.0937463299605828,-1.59889522545431,0.109843885117323,0.334783883610003
"Top1",1045.44265480216,0.93070446338607,0.166363276884548,5.59441050221651,2.21372624381819e-08,9.7356686551976e-07
"Dhcr7",225.919483564401,-0.25809257344873,0.206350953999611,-1.25074572443807,0.211027262511442,0.479063112388406
"Cxcl12",68.0593322328794,-1.68208885534491,0.537267600220351,-3.13082131633293,0.0017431818766764,0.0246141820741194
"Clip2",549.57806115397,0.551568715248727,0.146343470832665,3.76900118679988,0.000163902108474735,0.00379286175186928
"Tulp4",74.9429869204578,-0.0298466505787964,0.236518243171159,-0.126191748165479,0.89958014315934,0.958081384853971
"Gstcd",90.9831689448002,-0.135759426123057,0.219940876613869,-0.617254183093022,0.537067082076294,0.765433629373641
"Adam30",11.6860481421137,-0.474477035097574,1.07426543650731,-0.441675789775209,0.658723831380733,0.841919345706595
"Htatsf1",943.627319505858,-0.392283637835917,0.0745850624983142,-5.25954694808741,1.44410756747491e-07,5.94876043961831e-06
"Cd247",3162.23357794871,0.0731170007810067,0.258149057916558,0.283235590209438,0.776996247828504,0.905860342515533
"Surf1",51.9759535557326,9.01996703874499,0.522344729698229,17.2682263760104,8.16122856883715e-67,1.68094104422816e-64
"Txndc9",600.196273861143,-0.0700891422876167,0.129785944490814,-0.540036462057551,0.589171887131325,0.799756830093247
"Tbc1d7",66.4372469257603,0.256723986911851,0.155114743972837,1.65505857365054,0.0979126170011572,0.3126718653236
"Bex1",110.974381137942,-0.365607701067703,0.320529949625002,-1.14063506856517,0.254021817436462,0.526882874371191
"Psmb5",2075.85809107017,0.180728938343723,0.165428698235699,1.09248842716652,0.274618474466225,0.55066284398079
"Cox18",381.409183938781,-0.136468153600839,0.11768163353606,-1.1596385051795,0.24619601696752,0.518284498160739
"Gpr15",62.2202769930318,-0.0431317011776,0.336481426849543,-0.128184493216876,0.898002971448459,0.957515737951381
"Mtmr4",563.015703751823,0.247075204024585,0.184698295280693,1.33772325104081,0.180986668650902,0.442193930385669
"Actbl2",4.11956201509242,-2.4988518790127,0.779704701845917,-3.20486957831186,0.00135123692895875,0.0201209621163643
"Cdk18",5.3005224555739,-1.32814083014916,0.690149274824786,-1.92442545199565,0.0543012766904103,0.226866178862402
"Lck",12406.577028348,-0.0112465988133131,0.26528315970003,-0.0423946956377865,0.966184056817336,0.984588321443773
