"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Cyth1",234.103220021601,-0.0874523621036019,0.454261416409725,-0.192515496461895,0.847338430520442,0.985532190309942
"Higd1a",699.218531170013,-0.623966585373067,0.503463711717973,-1.23934768455089,0.215216766629494,0.876289665087985
"Cry2",582.90446188563,-0.0445775225673451,0.42541710457008,-0.10478544959398,0.916546056024266,0.992846130839405
"Gata3",3144.8266001164,0.761850520963197,0.383291083106779,1.98765521699068,0.0468498349703897,0.610996315524933
"Pnma1",4.3771082292785,0.148862377032856,2.1301363769681,0.0698839654786504,0.944286015618292,0.995698408698595
"Trim63",7.02558574921383,-0.423426300863574,1.93538614485871,-0.218781302112962,0.826820412793585,0.983792553710556
"Khdrbs1",1257.39068563623,-0.198797397642667,0.189623763400262,-1.04837808341058,0.294464447067812,0.908599692427768
"Galnt10",173.337850265169,0.00652687214788962,0.496227840730242,0.0131529745253406,0.989505747284049,0.999335541369926
"Srd5a3",299.583047552312,0.0979871614078318,0.240847220305838,0.406843646704345,0.684122827536395,0.976747381629828
"Cenpl",255.313159671783,0.366328012631262,0.422307286656464,0.867444214689243,0.385698664854734,0.935514586119479
"Fkbp9",241.399716747587,0.180201836033247,0.90788610587515,0.198485068630435,0.842665565864444,0.985532190309942
"Cdc25a",264.904956423238,-0.151541796252609,0.342504990888988,-0.442451351903734,0.658162626177155,0.976356473162269
"Rab29",771.833277130959,0.753964410017078,0.493727416502386,1.5270863736072,0.126739534849026,0.802548528189674
"Blcap",424.605323061275,0.112839767511168,0.349562841928241,0.322802523542626,0.746844801728545,0.980327661746126
"Slc38a3",162.680743445185,-1.06418571204639,0.860922414756708,-1.23609943684312,0.216421604196832,0.876499408593758
"Sipa1l1",369.128328323696,0.556543136636855,0.411769613650001,1.35158865100208,0.176506942880413,0.847477538215823
"Nsmaf",331.013808491092,0.175490947920682,0.359085866796772,0.488715831358529,0.625042894046579,0.973246778052073
"Npc2",1460.37571754721,-0.388472472349992,0.356297909889275,-1.09030241707204,0.275579950835907,0.905551156030467
"Brinp2",11.1797582153139,-6.71839598910695,1.90022640538694,-3.53557658711668,0.000406886281450083,0.0536873462640998
"Sclt1",291.087073976936,-0.432503155597925,0.366559909814062,-1.17989759386757,0.238040946977176,0.886926725071138
"Rab8b",360.141525280222,-0.130449301593103,0.410659592177549,-0.317657992356608,0.75074437914869,0.980540712632041
