"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"BC032898",-0.166338392857143,-0.0144369127516779,-2.38043529468976,0.0176847391383439,0.0397217921765291,-4.60930294893362
"BMS1P4",0.150145535714286,0.116729977628635,2.38026233998376,0.0176929420759853,0.0397365541481668,-4.60970920803976
"M90754",0.144025,-0.0135053691275168,2.37989926726078,0.0177101728594284,0.0397715871568105,-4.61056194797046
"BCAS3",0.129832142857143,-0.0095413870246085,2.37979908745122,0.0177149298105179,0.0397786039092057,-4.61079721545537
"TSGA10IP",-0.151793303571429,-0.0651912751677852,-2.37924283079413,0.017741363613944,0.0398342899239462,-4.61210338165866
"WDFY1",-0.137010267857143,-0.0616255033557047,-2.37919265072319,0.0177437499190926,0.0398359773381655,-4.6122211966219
"TM9SF4",0.129860714285714,0.00599776286353468,2.37674309760277,0.0178605816224784,0.0400945788094476,-4.61796941440697
"SF3B2",0.144773660714286,-0.137989261744966,2.37598591426238,0.0178968321031118,0.0401722554061007,-4.61974508079216
"XAF1",-0.134874107142857,-0.105408277404922,-2.37582883315632,0.0179043605225862,0.0401854524467515,-4.62011338161364
"CR748360",-0.145287946428571,-0.107910738255034,-2.37547359421865,0.0179213963089346,0.0402111480169895,-4.62094620627023
"AI204073",-0.159517857142857,-0.121001565995526,-2.37547025884441,0.0179215563271299,0.0402111480169895,-4.62095402516875
"DTX2",0.124133928571429,-0.0980628635346756,2.37546361828105,0.0179218749190955,0.0402111480169895,-4.62096959217281
"CDS2",0.1420875,0.206283445190157,2.375452472641,0.017922409660724,0.0402111480169895,-4.62099572001483
"NFKB2",0.123704464285714,-0.0823427293064877,2.37536107797716,0.0179267950909316,0.0402172843652937,-4.62120996477741
"ASH1L",0.146694196428571,-0.0174780760626398,2.37497195924634,0.0179454769016279,0.0402554893803617,-4.62212203570994
"METTL18",-0.149178125,0.136658612975392,-2.37473707547492,0.0179567620831468,0.0402770966901806,-4.62267251854066
"PEX3",-0.117513839285714,-0.0771680089485459,-2.37433890516824,0.0179759067455336,0.0403163272503602,-4.6236055646544
"MRGPRF",0.133777678571429,0.0799579418344519,2.37312819847263,0.0180342296774079,0.0404434114466294,-4.62644171653458
"NCRNA00152",-0.139504910714286,-0.169020805369128,-2.37289956603226,0.0180452621485406,0.0404644288244812,-4.62697714294969
"AK123658",0.156642857142857,0.0295221476510067,2.3726711621442,0.0180562895115991,0.0404854308813625,-4.62751198382493
"CR936711",-0.141858035714286,-0.13431744966443,-2.37207139958969,0.0180852742993375,0.0405466891274502,-4.62891617560534
"BRWD3",-0.137355357142857,-0.128375838926174,-2.37194248424833,0.0180915097392503,0.0405569373805015,-4.62921795288784
"CR622072",-0.141542410714286,-0.0635691275167785,-2.37174661238128,0.0181009873798985,0.0405744513359733,-4.62967643771354
"ARHGEF15",0.148775,0.067813870246085,2.37143579155138,0.0181160360022326,0.0406044486113323,-4.63040391211384
"PPM1B",0.140562946428571,0.0200601789709172,2.3707922626802,0.0181472278712938,0.0406706197707796,-4.63190979185863
"BG183320",0.159727232142857,0.0258422818791946,2.37017419376689,0.0181772301000429,0.0407341128451209,-4.63335571866644
"L23402",-0.154885267857143,-0.0541261744966443,-2.36990873845234,0.0181901291701537,0.0407592705855912,-4.63397661884652
"ZNF222",-0.148657589285714,-0.0174574944071588,-2.36960201684291,0.0182050434739555,0.0407889388905248,-4.63469395634735
"HSP90AB4P",-0.141134821428572,-0.10760067114094,-2.36918103954787,0.0182255309349149,0.0408310874158321,-4.63567835884755
"BQ717459",-0.155000892857143,-0.0870143176733781,-2.36897380465882,0.0182356237526551,0.0408499429678894,-4.63616288885317
"C19orf36",0.154622321428571,0.0313366890380313,2.36877120583193,0.0182454955286212,0.0408682999394652,-4.63663653939884
"CD151",-0.14345625,0.146077852348993,-2.36858934292558,0.018254360929021,0.0408843995513219,-4.63706167827785
"MME",-0.119519642857143,-0.054262192393736,-2.36841082589384,0.018263066905031,0.0409001391730352,-4.63747896453906
"SMARCC1",-0.130552678571429,-0.0359720357941834,-2.36805016016605,0.0182806670940751,0.0409357926620494,-4.63832193241386
"SOX7",0.125176785714286,0.0707049217002237,2.36745516647972,0.0183097348520684,0.0409971165005239,-4.63971231051308
"SLC25A1",-0.128950892857143,-0.323737136465324,-2.36715503645918,0.0183244127674889,0.0410262118998686,-4.64041352328294
"RDH11",0.139532142857143,0.0450677852348993,2.36670012575906,0.0183466799616837,0.0410709738457598,-4.64147619441762
"HAPLN2",0.15696875,0.00429015659955257,2.36667773344701,0.0183477766449828,0.0410709738457598,-4.64152849769475
"TMEM106B",-0.136507589285714,0.0983552572706935,-2.3666112018132,0.0183510354302476,0.0410713528161056,-4.64168389739716
"FAM53B",0.134166964285714,-0.0460147651006711,2.36660545642439,0.0183513168689165,0.0410713528161056,-4.64169731685409
"SCARA5",-0.128451785714286,-0.00042572706935123,-2.36618948239363,0.0183717034885496,0.041113203288546,-4.64266881939838
"DA196996",-0.144149553571429,-0.130694407158837,-2.36565451644587,0.0183979510573678,0.0411662806719226,-4.64391798100777
"BF680789",0.156745535714286,0.0591646532438479,2.36563722120008,0.0183988001804789,0.0411662806719226,-4.64395836132434
"UBE2NL",-0.163612946428571,-0.109573825503356,-2.36545876442789,0.0184075636595605,0.0411821071663763,-4.64437499892877
"C8B",-0.13725625,-0.107006040268456,-2.36507983112353,0.0184261840968082,0.0412199810952925,-4.64525958120334
"SH2D3A",0.132591517857143,0.0365767337807606,2.36477563111523,0.0184411441731475,0.0412496604746886,-4.64596960584012
"DYTN",0.148197767857143,-0.00687718120805369,2.36447028224532,0.0184561714721386,0.0412794847575102,-4.64668222229391
"PLEKHA5",-0.142215178571429,0.024586129753915,-2.36430608878956,0.018464256457455,0.0412937776574213,-4.64706537619848
"SHC3",-0.138928125,-0.1289774049217,-2.36407598136624,0.0184755923188824,0.0413153375815846,-4.64760230001742
"MS4A4E",-0.156628125,0.0419648769574944,-2.36385157409733,0.0184866532559881,0.0413362788164725,-4.64812587415393
"CA435101",0.150511160714286,0.0227836689038031,2.36379564458734,0.0184894109021675,0.0413386516986897,-4.64825635811354
"AW293618",0.156758482142857,0.027382774049217,2.36347906787955,0.0185050267609656,0.041366464486622,-4.64899487706921
"CLDN4",-0.143697767857143,-0.120222818791946,-2.36347462925745,0.0185052457882742,0.041366464486622,-4.64900523092359
"SAT2",0.143727678571428,0.0706351230425056,2.36308578186858,0.0185244426045693,0.0414055785533062,-4.64991221105871
"STEAP3",0.132067410714286,-0.0641022371364653,2.36283343956874,0.0185369097195161,0.0414296446890918,-4.65050071733238
"HHLA1",0.156447767857143,0.0485268456375839,2.36153534506091,0.0186011592858169,0.0415694286020529,-4.65352713012141
"AB020696",0.15129375,0.0315302013422819,2.3614409381829,0.0186058395974023,0.0415726097003652,-4.65374716951353
"BU689288",0.146776785714286,0.0475697986577181,2.36143780785046,0.018605994804341,0.0415726097003652,-4.65375446540735
"MRPL52",-0.142673660714286,-0.0735926174496644,-2.36126923992529,0.0186143543527962,0.0415874747289757,-4.65414733422434
"AI471741",0.163664285714286,0.0147275167785235,2.36076850824352,0.0186392058680676,0.0416391793723022,-4.65531419103606
"CTNS",0.143175446428571,-0.0134868008948546,2.35994868142087,0.01867995707499,0.0417263905035619,-4.65722411451606
"GYS2",-0.149665178571429,-0.0359111856823266,-2.35960136864776,0.0186972445484635,0.041761178291197,-4.65803304221268
"C1QTNF8",-0.146577678571429,-0.0900357941834452,-2.35954498289399,0.0187000524704932,0.0417636219045898,-4.65816435954513
"SUPV3L1",-0.116867410714286,-0.230165324384787,-2.35925780215648,0.018714359363392,0.041791743856959,-4.65883313000624
"POU5F1",0.129170535714286,-0.0985212527964206,2.35800285297785,0.0187769917203269,0.0419277681884839,-4.6617546526246
"EYA4",0.158309821428571,0.132062863534676,2.35773591035176,0.018790338066481,0.0419537253073125,-4.66237589941068
"AV660064",0.154115625,0.0380089485458613,2.35716283511119,0.0188190182619747,0.042013910857334,-4.66370936648177
"DA677089",0.156191964285714,0.00389910514541387,2.35707930243551,0.0188232019544331,0.0420194013581556,-4.66390370905932
"KLF4",-0.145470982142857,0.123728859060403,-2.35687048220472,0.0188336641817667,0.0420381245544515,-4.66438950941346
"IL10",-0.16003125,-0.119733333333333,-2.35684303808315,0.0188350395553801,0.0420381245544515,-4.66445335241927
"USP33",0.159057142857143,0.153267561521253,2.35601339913034,0.0188766588772845,0.0421271566555241,-4.66638299102861
"FOXP2",-0.151701339285714,-0.0386769574944072,-2.35577241586215,0.0188887630550939,0.0421503093522463,-4.66694336421701
"SOCS5",-0.141516071428571,0.0668127516778523,-2.35564394274982,0.0188952188222651,0.0421608545243984,-4.66724208774923
"C1orf85",-0.141530803571429,-0.0136279642058166,-2.35501767786867,0.0189267163235128,0.0422272682083282,-4.66869804049915
"FCRL6",-0.147093303571429,-0.0729597315436242,-2.35427022527874,0.0189643691487094,0.042307401576101,-4.67043523775139
"SAMD12",-0.144705803571429,-0.0332662192393736,-2.35422317275168,0.018966741610318,0.0423088209044515,-4.67054457719321
"GPRASP1",-0.145401339285714,-0.0568897091722595,-2.35373150853034,0.0189915476625925,0.0423602776606,-4.67168696605525
"DHX37",0.128923660714286,-0.1584,2.3529099222483,0.0190330628616405,0.0424489910134044,-4.67359541334862
"DND1",0.154690625,0.0718076062639821,2.35258038464521,0.0190497369274079,0.042482290605571,-4.67436070714041
"BQ001090",0.1516875,0.0359346756152125,2.35247335048595,0.0190551554371283,0.0424904856965541,-4.67460925283695
"ZNF443",0.157312053571428,-0.0116478747203579,2.35155580292744,0.0191016609593352,0.0425902895285096,-4.6767394511046
"ALAS1",-0.138416517857143,-0.101257494407159,-2.35126672643322,0.0191163332880352,0.0426191042600952,-4.67741040916665
"AA861198",0.153726339285714,-0.0134957494407159,2.35103633452569,0.019128034105929,0.0426412894605506,-4.6779451002575
"ZNF217",-0.133841517857143,0.0230040268456376,-2.35098096116977,0.0191308472654598,0.0426436595467183,-4.67807360252372
"SELP",-0.135674107142857,0.0712487695749441,-2.35073713875238,0.0191432386106977,0.0426673775235966,-4.67863939422797
"C8orf77",0.140524107142857,-0.054375615212528,2.35021287510662,0.0191699061512213,0.0427229077275434,-4.67985575769068
"WIPI1",0.152654464285714,0.0730953020134228,2.35015996794621,0.0191725991704488,0.0427250019739823,-4.6799784948249
"SYNPO2L",0.161341071428571,0.0991429530201342,2.34962230371194,0.0191999855557162,0.0427821185096645,-4.68122564674486
"MRPS18B",-0.136513839285714,-0.00609530201342282,-2.34847345149024,0.0192586182931189,0.0429088425131867,-4.68388956007413
"BC039091",-0.147082142857143,-0.11763355704698,-2.34843470994315,0.0192605982369876,0.0429093305758744,-4.68397937026325
"DGKG",-0.135666517857143,-0.151353243847875,-2.34831189159981,0.019266876229162,0.0429193929931639,-4.68426407670314
"APBA1",0.150887053571429,0.103158165548098,2.34779271919467,0.0192934341116246,0.0429746254508288,-4.6854674147648
"D4S234E",-0.122812053571429,-0.0254463087248322,-2.34774483922451,0.0192958849918722,0.0429761562454934,-4.68557837789116
"XPNPEP2",-0.130585714285714,-0.136185682326622,-2.34770707723139,0.019297818145555,0.0429765337754418,-4.68566589077247
"BQ448432",-0.150894196428571,0.0122975391498881,-2.34686550753131,0.0193409447896943,0.0430686413812731,-4.68761585971129
"MSL3",-0.125895535714286,-0.242401342281879,-2.34671640954222,0.0193485941915336,0.0430817382364118,-4.68796125772579
"LPA",-0.152554910714286,-0.0523351230425056,-2.34651655948872,0.0193588515636992,0.0431006390958631,-4.68842419353029
"ZFX",0.147397321428571,0.129015883668904,2.34613034041625,0.0193786878969311,0.0431408611979186,-4.68931872830307
"B3GALT1",0.162348660714286,-0.0104255033557047,2.34559456619497,0.0194062349292401,0.0431982399521078,-4.69055941448408
"KLHDC3",-0.109851785714286,-0.244724608501119,-2.34528264933199,0.0194222880539882,0.0432300251461074,-4.691281589252
"TMEM70",-0.145648660714286,-0.10952774049217,-2.34503548336168,0.0194350169713466,0.0432544062067562,-4.69185378095385
"DA831045",0.152232589285714,-0.0465982102908277,2.34499718579568,0.0194369899299211,0.043254846631262,-4.69194243493113
"ACTG1",-0.146539285714286,-0.0128185682326622,-2.3439348307194,0.0194917888183948,0.0433728344376444,-4.69440108743527
"TECPR2",0.151179464285714,0.0513682326621924,2.34342031722498,0.0195183773223627,0.0434270412093093,-4.69559145611931
"SAMM50",-0.139288839285714,-0.108280760626398,-2.3433944740827,0.0195197136558423,0.0434270412093093,-4.69565123958938
"GAP43",0.133317857142857,0.0291606263982103,2.34321478444582,0.0195290075168823,0.043443751613236,-4.69606690149299
"STARD5",0.148307142857143,0.166646979865772,2.34302148924756,0.0195390094103172,0.0434620338941679,-4.69651400130056
"DCP2",0.142595089285714,0.0850968680089485,2.34281393718078,0.0195497540105618,0.043481964743462,-4.69699403771113
"ESRRG",0.156203125,0.1994,2.34276430070903,0.0195523243691973,0.0434837127159442,-4.69710883317533
"SP7",-0.135411160714286,-0.0959286353467561,-2.34271064633471,0.0195551031226276,0.0434859237901249,-4.69723291826675
"OR1N2",-0.154151785714286,0.0234317673378076,-2.34227051884971,0.0195779103359575,0.043532668953975,-4.69825068496446
"RELN",-0.128953125,-0.00831208053691275,-2.34204555870761,0.0195895766706772,0.0435546354298415,-4.69877081876374
"CFC1B",0.149265625,-0.00518881431767338,2.3417846675075,0.0196031140024821,0.0435807574137837,-4.69937396817998
"LETMD1",-0.145489285714286,0.123463310961969,-2.34165252871381,0.0196099736528311,0.0435920304663553,-4.69967943230191
"PTCD3",0.144700446428571,-0.0233089485458613,2.34143302295311,0.0196213733865158,0.0436133929291815,-4.7001868246675
"KLC2",0.143485714285714,-0.132711409395973,2.34050234925473,0.0196697711837771,0.0437169814124664,-4.70233758097991
"OLAH",-0.113816071428571,-0.154224384787472,-2.34038996338226,0.0196756226545823,0.0437259984356464,-4.70259724449518
"APOD",0.121168303571429,0.249551454138702,2.34028439195095,0.0196811207145052,0.0437302508715131,-4.70284115239088
"IL1F9",-0.123829464285714,-0.0613062639821029,-2.34028430391497,0.0196811252998967,0.0437302508715131,-4.70284135578104
"IGF1",-0.141652678571429,0.191723713646532,-2.33991090355906,0.0197005824407645,0.0437694924249225,-4.70370395832021
"BF436128",-0.153792410714286,-0.103127293064877,-2.33975947616815,0.019708477818666,0.0437830419806048,-4.7040537366115
"ITPR3",0.119073214285714,-0.206646979865772,2.33844118947593,0.0197773300755087,0.0439319944649039,-4.70709787908064
"AA347998",0.145818303571429,0.0108221476510067,2.33798823382632,0.0198010358974975,0.0439806437654014,-4.70814344176207
"NR2E3",0.151012946428572,0.0162747203579418,2.33736361776441,0.0198337665367448,0.0440493276492342,-4.70958492546384
"LATS2",0.147304910714286,-0.0131217002237136,2.33686816758502,0.0198597624182664,0.0441030429789771,-4.71072805354162
"ASTL",0.148073214285714,0.0329214765100671,2.33674595048432,0.0198661796401856,0.0441132736898161,-4.71101000269358
"CA449405",-0.155295982142857,-0.0583270693512304,-2.33632271614811,0.0198884163325671,0.0441586268056487,-4.711986273211
"POP3",-0.110053125,-0.199151006711409,-2.33496644546737,0.0199598215825127,0.0443131315891644,-4.71511360532488
"AOC2",0.160198214285714,0.0325590604026846,2.3338749803113,0.0200174482140629,0.0444370208691158,-4.71762905163128
"CDK15",-0.157597321428571,-0.0248467561521253,-2.33358714810954,0.0200326692872564,0.044466759445424,-4.71829221289189
"CANT1",0.121905803571429,0.0495029082774049,2.33349996721426,0.0200372815654468,0.0444707905067047,-4.7184930606507
"AK124327",0.154524553571429,0.0137174496644295,2.33348383287402,0.020038135249656,0.0444707905067047,-4.71853023021584
"GPR3",-0.115758035714286,-0.22338903803132,-2.33316524022717,0.0200549988317712,0.0445041627841362,-4.71926413813607
"TNFAIP1",0.127358035714286,0.0143418344519016,2.33303668590136,0.0200618069208395,0.0445122442684116,-4.71956024730184
"SART1",0.1392,-0.0611885906040268,2.33302749112996,0.0200622939428745,0.0445122442684116,-4.71958142572211
"ZNF815",0.132577232142857,-0.01345548098434,2.33292561920863,0.0200676905141915,0.0445201640977622,-4.71981606300436
"AK022839",0.13808125,-0.0372308724832215,2.3323161212327,0.0201000046650524,0.0445877936893943,-4.72121968470702
"SRSF1",-0.140871428571429,-0.168447427293065,-2.33218022953746,0.0201072155308734,0.0445997294790026,-4.72153258278965
"RIN1",0.139019196428571,0.00277002237136465,2.33159491664989,0.0201383000722035,0.044664612374575,-4.72288009416529
"C10orf32",0.123441964285714,0.359952125279642,2.33109878696552,0.0201646812436595,0.0447190528345008,-4.72402202850115
"TRPM1",0.152316964285714,0.0781706935123043,2.33098330743487,0.02017082608408,0.044728609520144,-4.72428779194884
"CR622110",-0.131389732142857,-0.0668995525727069,-2.3304672412283,0.0201983067815486,0.0447814607171355,-4.72547530435947
"D60364",0.155490625,0.106395078299776,2.3304667058764,0.0201983353062227,0.0447814607171355,-4.72547653611646
"DBNL",0.133946875,-0.117684563758389,2.33008152381817,0.0202188677573238,0.0448196124386257,-4.72636270523975
"BC053535",0.143199107142857,0.00142885906040269,2.33007488300725,0.0202192219114335,0.0448196124386257,-4.72637798216633
"BX112966",0.151912946428571,0.0125324384787472,2.32999358906108,0.0202235577535551,0.0448251460195224,-4.72656499227095
"BE467329",0.14404375,0.0523639821029083,2.3286152972221,0.0202971934124191,0.0449842664005302,-4.72973466980736
"TMEM100",-0.112945535714286,0.0237530201342282,-2.3285201192781,0.0203022869730827,0.0449914631647943,-4.72995348422691
"FRMPD1",-0.135371428571429,-0.106437807606264,-2.32848456773881,0.0203041898428532,0.0449915884414519,-4.73003521509518
"C1orf200",-0.140597767857143,-0.00365682326621924,-2.32776166729438,0.0203429164217508,0.0450733030883091,-4.73169685554996
"AI798899",-0.15085625,0.0126371364653244,-2.32755577098035,0.0203539583359769,0.0450936682181184,-4.73217003127417
"HUS1B",-0.147110267857143,0.000525727069351229,-2.32736197507668,0.020364356114208,0.0451113681462269,-4.73261536135307
"RFPL1",0.156768303571429,0.0982181208053691,2.32733786407001,0.0203656500729088,0.0451113681462269,-4.73267076430539
"ZNF750",-0.130590178571429,-0.197653020134228,-2.32722191997207,0.0203718734175134,0.0451210517576773,-4.73293717609402
"LOC100288144",-0.1238375,-0.122121476510067,-2.32695254138477,0.0203863388430278,0.0451489870877852,-4.73355609353434
"RNF39",0.138131696428571,0.0643,2.3266945073571,0.0204002035015416,0.0451755869616109,-4.73414888033484
"ZBTB24",0.123931696428571,-0.049110514541387,2.32656632662835,0.0204070939624312,0.0451867392709243,-4.73444332863309
"PAPOLA",-0.142572767857143,-0.0542498881431767,-2.32636874955068,0.0204177188700069,0.0452061578615599,-4.73489715858102
"H12399",0.142123214285714,0.09462774049217,2.32630378819085,0.0204212132901469,0.0452097869950304,-4.73504636508288
"BE266556",-0.147618303571428,-0.123842505592841,-2.32539462878598,0.0204701739924509,0.0453140624861958,-4.7371341405526
"ALG9",-0.146463839285714,-0.000972930648769573,-2.32521992391948,0.0204795940786379,0.0453307973937913,-4.73753523794162
"BM970885",0.148116071428571,0.0310306487695749,2.32514225564086,0.020483783169822,0.0453355731757681,-4.73771354374353
"BU754319",0.153885267857143,0.0577279642058166,2.32511093657771,0.0204854725967819,0.0453355731757681,-4.73778544237247
